Fecha Hora Inicio,Fecha Hora Termino,Duracion,Instalación,Proceso,Turno,Motivo (Seleccione de la Lista),Responsable,Falla,Impevisto,Tiempo perdido,¿Qué pasó? (Efecto),¿Por qué pasó? (Causa),¿Cómo se resolvió? (Acciones),¿Qué Paso?,¿Por qué Paso?:,¿Cómo se Resolvió?
2023-05-25 02:20:00,2023-05-25 04:20:00,02:00:00,210-25-729/1/1  PICADOR DE CORTEZA N°4 NORTE L3 Y,P.Madera L4,A,Intervención Eléctrica (P Madera L1),    Mecánica,,N,S,"* 210-21-729: Taco corteza en ducto descarga a Cinta 731 y Chute alimentación a Picador Saalasti, Se logra liberar Alimentación a Picador Saalasti 728 y Normalizar L3 y L4. Originado por Guardera fuera de posicion en cinta 731.",,,,,
2023-05-24 22:30:00,2023-05-24 22:55:00,00:25:00,210-25-712/1/1  TRANSP CADENA ALIMENT A DESCORTEZA,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,"210-25-736, Bomba pierde eficiencia.",,,,,
2023-05-24 21:40:00,2023-05-24 22:15:00,00:35:00,210-21-388  CLASIFICADOR DE DISCO,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Taco de corteza en ducto de alimentacion a pallman.,,,,,
2023-05-24 20:15:00,2023-05-24 20:30:00,00:15:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Actuaciones detector de metales.,,,,,
2023-05-24 18:45:00,2023-05-24 19:20:00,00:35:00,210-21-388  CLASIFICADOR DE DISCO,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Taco de corteza en ducto de alimentacion a pallman.,,,,,
2023-05-24 11:00:00,2023-05-24 12:00:00,01:00:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,B,Intervención Eléctrica (P Madera L1),    Mecánica,,S,S,"Trabajos en descortezador Rotabarker:

- Reparación de placa traspaso de powerfeed a modulo N°1

- Reparación de placa traspaso Modulo N°1 a modulo N°1 rotabarker.-

- Se ajusta anillo de velocidad cero modulo N° 4.-

- Inspeción a pernos descansos rotores de modulos rotabarker.-",,,,,
2023-05-24 10:00:00,2023-05-24 11:00:00,01:00:00,210-21-718/1/1  ASTILLADOR L4,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,Cambio de cuchillos astillador.-,,,,,
2023-05-24 06:30:00,2023-05-24 07:00:00,00:30:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"- 210-21-713/1-2 Inversiones Autolimpieza Rotores RotaBarker Por Alto Torque .-

- Obs. Tiempo Acumulado Durante Turno",,,,,
2023-05-24 00:45:00,2023-05-24 00:45:00,00:00:00,210-20-716/1  DETECTOR DE METALES L4,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,N,N,- Prueba De Equipo.Rutina Control Operación Terreno .-,,,,,
2023-05-24 00:45:00,2023-05-24 01:00:00,00:15:00,210-21-720/1/1  HARNERO DISCOS CLASIF DESCAR ASTIL,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,- Limpieza y/o Retiro De Corteza Escalper Línea .-,,,,,
2023-05-23 22:00:00,2023-05-23 22:50:00,00:50:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Taco de corteza en cinta.,,,,,
2023-05-23 19:20:00,2023-05-23 19:40:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,"Actuaciones detector de metales, alambres.",,,,,
2023-05-23 16:50:00,2023-05-23 17:40:00,00:50:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Taco de corteza en cinta.,,,,,
2023-05-23 12:30:00,2023-05-23 12:50:00,00:20:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"Autoinversiones, por alto torque.",,,,,
2023-05-23 11:30:00,2023-05-23 11:50:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,Retiro de metales en detector (tiempo acumulado).,,,,,
2023-05-23 09:00:00,2023-05-23 10:00:00,01:00:00,210-21-720/3  MOTOR ELEC ACCTO #3 CLAS AST DES AST,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"Tiempo acumulado, por retiro de atollos y limpiezas de scalper 720.

Obs. Procesando madera nitens 3.5 mts. con corteza de cancha.",,,,,
2023-05-23 08:15:00,2023-05-23 08:45:00,00:30:00,210-21-388  CLASIFICADOR DE DISCO,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,Retiro de taco de corteza en chute caida a picadores pallaman.,,,,,
2023-05-23 06:00:00,2023-05-23 06:30:00,00:30:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"- 210-21-713/1-2 Inversiones Autolimpieza Rotores RotaBarker Por Alto Torque .-

- Obs. Tiempo Acumulado Durante Turno",,,,,
2023-05-23 04:50:00,2023-05-23 05:55:00,01:05:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P.Madera L4,A,Intervención Eléctrica (P Madera L1),    Mecánica,,N,S,- Desplazamiento De Cinta Con Formación De Pliegues En Polin Motriz .Mec Valmet Intervienen .-,,,,,
2023-05-23 01:00:00,2023-05-23 01:00:00,00:00:00,210-20-716/1  DETECTOR DE METALES L4,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,N,N,- Prueba De Equipo.Rutina Control Operacion Terreno .-,,,,,
2023-05-22 16:20:00,2023-05-22 19:20:00,03:00:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),    Mecánica,,N,S,"210-21-713: Reparacion fractura mecanica en Placa traspaso M1al M2, RotaBarker L4.",,,,,
2023-05-22 16:00:00,2023-05-22 16:20:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Externa,,N,S,"210-25-385/1: Eps. Protego, Realiza mantención a Red incendio cinta 385.
(N° 101206)",_ Se reparó filtración de línea llegada a Sprinker zona Detector de metales.,"_ Se retira Tapón e instala línea nueva con Sprinker en zona Detector de metales.
_ Queda reparado Red incendio de Cinta 385. Con anillo Red incendio habilitado.",,,
2023-05-22 12:00:00,2023-05-22 12:30:00,00:30:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"210-21-713: Auto Limpieza RotaBarker L4, Tiempo acumulativo durante turno.",,,,,
2023-05-22 09:30:00,2023-05-22 10:00:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,210-25-385: Actúa Detector Metales QS-3205. (Retiro Piedras-Alambre),,,,,
2023-05-22 06:00:00,2023-05-22 06:20:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,A,Intervención Eléctrica (P Madera L1),    Mecánica,,N,S,"- Retiro De Trozos Desde Polin Motriz Cinta Alimentación Picadores Saalasti Proyectados Desde RotaBarker Linea n°3 Atraves De Los Anillos Que Falta Reponer .-

- Obs. : Tiempo Acumulado Durante Turno",,,,,
2023-05-22 02:00:00,2023-05-22 02:00:00,00:00:00,210-20-716/1  DETECTOR DE METALES L4,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,N,N,- Prueba De Equipo.Rutina Control Operación Terreno .-,,,,,
2023-05-22 00:45:00,2023-05-22 01:45:00,01:00:00,210-21-718/1/1  ASTILLADOR L4,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,- Cambio De Cuchillos Astillador.Limpieza Duchas Disco .-,,,,,
2023-05-21 22:35:00,2023-05-21 22:55:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,C,Intervención Eléctrica (P Madera L1),    Mecánica,,N,S,"210-25-385: Taco corteza en Polín motriz, generado por proyección de trozos por falta de anillos RotaBarker L3.",,,,,
2023-05-21 21:00:00,2023-05-21 21:20:00,00:20:00,210-001-004GAL4  GENERACIÓN DE ASTILLAS L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),    Electrocontrol,,N,S,"210-23-737: Baja eficiencia en Bombas, por falla Válvula automática descarga y Fractura en caracol de bomba; tiempo acumulativo durante turno.",,,,,
2023-05-21 20:15:00,2023-05-21 20:45:00,00:30:00,210-25-731/1/1  CINTA TRANS CORTZ PICD DESC TRITUR,P.Madera L4,C,Intervención Eléctrica (P Madera L1),    Mecánica,,N,S,210-25-731: Inspección y Tensado de Correas transmisión de Cinta 731.,,,,,
2023-05-21 19:10:00,2023-05-21 19:30:00,00:20:00,210-21-720/1/1  HARNERO DISCOS CLASIF DESCAR ASTIL,P.Madera L4,C,Intervención Eléctrica (P Madera L1),    Mecánica,,N,S,"210-21-720/3: Reapreté descanso suelto en Scalper 720/3, el ultimo hacia proceso lado oriente.",,,,,
2023-05-21 18:30:00,2023-05-21 19:10:00,00:40:00,210-21-720/1/1  HARNERO DISCOS CLASIF DESCAR ASTIL,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,210-21-720: Taco ducto de Astilla aceptada a Cinta 301.,,,,,
2023-05-21 17:55:00,2023-05-21 18:15:00,00:20:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"210-25-392: Taco corteza en cinta 392, caída Scalper 720 de L4.",,,,,
2023-05-21 17:00:00,2023-05-21 17:30:00,00:30:00,210-25-731/1/1  CINTA TRANS CORTZ PICD DESC TRITUR,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,310-25-011: Desplazamiento cinta 011 por lluvia.,,,,,
2023-05-21 14:00:00,2023-05-21 14:15:00,00:15:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"Autoinversiones, por alto torque.",,,,,
2023-05-21 12:10:00,2023-05-21 13:00:00,00:50:00,210-21-728/1/1  PICADOR DE CORTEZA N°3 NORTE L3 Y,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Retiro de taco bajo picador 728.,,,,,
2023-05-21 10:30:00,2023-05-21 11:10:00,00:40:00,210-25-731/1/1  CINTA TRANS CORTZ PICD DESC TRITUR,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,Retiro de taco corteza bajo picador 729.,,,,,
2023-05-21 09:35:00,2023-05-21 09:55:00,00:20:00,210-25-731/1/1  CINTA TRANS CORTZ PICD DESC TRITUR,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,Retiro de taco corteza bajo picador 729.,,,,,
2023-05-21 08:45:00,2023-05-21 09:00:00,00:15:00,210-25-731/1/1  CINTA TRANS CORTZ PICD DESC TRITUR,P.Madera L4,B,Intervención Eléctrica (P Madera L1),    Mecánica,,N,S,310-25-011: Desplazamiento de cinta.,,,,,
2023-05-21 03:40:00,2023-05-21 06:00:00,02:20:00,210-25-729/1/1  PICADOR DE CORTEZA N°4 NORTE L3 Y,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,- Atollo De Corteza En Chute Descarga Saalasti(trabado) a Cinta 731/01 .-,,,,,
2023-05-21 01:10:00,2023-05-21 03:40:00,02:30:00,210-21-720/1/1  HARNERO DISCOS CLASIF DESCAR ASTIL,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"- Alto Flujo De Corteza Provoca Atollo y Trabamiento Escalper Linea(3.50 c/c) .-

- Nota : Veloc.Mesa Receptora 40% - Compuerta 75% Cerrada/Agresividad Alta .-

- Tiempo Incluye Despeje Cinta 392/01",,,,,
2023-05-21 00:30:00,2023-05-21 00:30:00,00:00:00,210-20-716/1  DETECTOR DE METALES L4,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,N,N,- Prueba De Equipo.Rutina Control Operación Terreno .-,,,,,
2023-05-20 20:40:00,2023-05-20 21:00:00,00:20:00,210-001-004GAL4  GENERACIÓN DE ASTILLAS L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),    Electrocontrol,,N,S,"210-23-737: Baja eficiencia en Bombas, por falla Válvula automática descarga y Fractura en caracol de bomba; tiempo acumulativo durante turno.",,,,,
2023-05-20 20:00:00,2023-05-20 20:30:00,00:30:00,210-25-386  CINTA TRANS. CORTEZA ESCALPER PICADORE,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"210-25-386: Taco corteza en cinta 386, caída 392.",,,,,
2023-05-20 18:00:00,2023-05-20 18:30:00,00:30:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"210-21-713: Auto Limpieza RotaBarker L4, Tiempo acumulativo durante turno.",,,,,
2023-05-20 12:00:00,2023-05-20 12:25:00,00:25:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"Autoinversiones, por alto torque.",,,,,
2023-05-20 10:10:00,2023-05-20 11:10:00,01:00:00,210-25-731/1/1  CINTA TRANS CORTZ PICD DESC TRITUR,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,Retiro de taco de corteza en chute de caida saalsti 729.,,,,,
2023-05-20 08:00:00,2023-05-20 09:15:00,01:15:00,210-21-728/1/1  PICADOR DE CORTEZA N°3 NORTE L3 Y,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Taco de corteza en chute desde saalasti 728 a la cinta 731.,,,,,
2023-05-20 07:20:00,2023-05-20 07:59:00,00:39:00,210-21-728/1/1  PICADOR DE CORTEZA N°3 NORTE L3 Y,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Taco de corteza en chute desde saalasti 728 a la cinta 731.,,,,,
2023-05-20 04:00:00,2023-05-20 04:20:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,"Retiro de metales en cinta (alambres, latas )",,,,,
2023-05-20 03:00:00,2023-05-20 03:15:00,00:15:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Taco de corteza en cinta (bajo de pasarela L-3-L-4),,,,,
2023-05-19 21:30:00,2023-05-19 22:00:00,00:30:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"210-21-713: Auto Limpieza RotaBarker L4, Tiempo acumulativo durante turno.",,,,,
2023-05-19 18:00:00,2023-05-19 18:30:00,00:30:00,210-001-004GAL4  GENERACIÓN DE ASTILLAS L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),    Electrocontrol,,N,S,"210-23-737: Baja eficiencia en Bombas, por falla Válvula automática descarga y Fractura en caracol de Bomba;  tiempo acumulativo durante turno.",,,,,
2023-05-19 17:30:00,2023-05-19 18:00:00,00:30:00,210-21-718/1/1  ASTILLADOR L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),    Electrocontrol,,N,S,"210-21-718: Espera recurso Electricista para Habilitar equipos, Ocupado en Cinta 337 de STF-1.",,,,,
2023-05-19 16:50:00,2023-05-19 17:30:00,00:40:00,210-21-718/1/1  ASTILLADOR L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,210-21-718: Cambio Cuchillos Astillador L4.,,,,,
2023-05-19 16:00:00,2023-05-19 16:50:00,00:50:00,210-25-727/1/1  TRANSPORTADOR DE CADENA DESAGUE L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),    Mecánica,,N,S,210-25-727: Cambio de Eslabón de cadena fracturado en Rastra 727.,,,,,
2023-05-19 12:40:00,2023-05-19 13:00:00,00:20:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,Autoinversiones de rotabarker.,,,,,
2023-05-19 09:20:00,2023-05-19 10:20:00,01:00:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,"Tacos de corteza en cinta, zona chute descarga linea 4.",,,,,
2023-05-19 07:10:00,2023-05-19 07:40:00,00:30:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Taco de corteza en cinta desde scalper  L-4.,,,,,
2023-05-19 05:00:00,2023-05-19 05:40:00,00:40:00,210-21-390  PICADOR DE CORTEZA N° 1,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Limpieza de rodillos inferiores.-,,,,,
2023-05-19 02:50:00,2023-05-19 03:20:00,00:30:00,210-21-720/1/1  HARNERO DISCOS CLASIF DESCAR ASTIL,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Limpieza de escalper.-,Exceso de corteza en rodillo 720/3.-,,,,
2023-05-18 23:00:00,2023-05-18 23:25:00,00:25:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"- 210-21-713/1-2 Inversiones Autolimpieza Rotores RotaBarker Por Alto Torque .-

- Obs. Tiempo Acumulado Durante Turno",,,,,
2023-05-18 22:30:00,2023-05-18 22:50:00,00:20:00,210-21-720/1/1  HARNERO DISCOS CLASIF DESCAR ASTIL,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"- Limpíeza y/o Retiro De Corteza Escalper Línea .-

- Nota : Tiempo Acumulado Durante Turno",,,,,
2023-05-18 22:15:00,2023-05-18 22:30:00,00:15:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,- Atollo De Corteza  Chute Descarga Cinta Rechazo Escalper .-,,,,,
2023-05-18 17:40:00,2023-05-18 18:00:00,00:20:00,210-21-720/1/1  HARNERO DISCOS CLASIF DESCAR ASTIL,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,- Normalización Escalper a Cinta 392/01(Valmet) .-,,,,,
2023-05-18 16:20:00,2023-05-18 16:20:00,00:00:00,210-20-716/1  DETECTOR DE METALES L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,N,- Prueba De Equipo.Rutina Control Operación Terreno .-,,,,,
2023-05-18 14:50:00,2023-05-18 15:10:00,00:20:00,210-21-720/1/1  HARNERO DISCOS CLASIF DESCAR ASTIL,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Atollo de astillas en ducto hacia cinta 301,,,,,
2023-05-18 13:15:00,2023-05-18 13:45:00,00:30:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,Autoinversiones de Rotabarker.,,,,,
2023-05-18 12:20:00,2023-05-18 12:45:00,00:25:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Actuaciones detector de metales.,,,,,
2023-05-18 09:15:00,2023-05-18 09:45:00,00:30:00,210-21-718/1/1  ASTILLADOR L4,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Externa,,N,S,Medicion control sintomatico.,,,,,
2023-05-18 08:20:00,2023-05-18 08:45:00,00:25:00,210-21-720/1/1  HARNERO DISCOS CLASIF DESCAR ASTIL,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Atollo de astillas en ducto hacia cinta 302,,,,,
2023-05-18 00:00:00,2023-05-18 01:00:00,01:00:00,210-21-728/1/1  PICADOR DE CORTEZA N°3 NORTE L3 Y,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Taco de corteza en chute alimentación a picador 728.-,,,,,
2023-05-17 23:05:00,2023-05-17 23:59:00,00:54:00,210-21-728/1/1  PICADOR DE CORTEZA N°3 NORTE L3 Y,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,- Atollo De Corteza Chute Descarga Cinta 385/01 a Picador De Corteza Saalasti 728/01.,,,,,
2023-05-17 22:30:00,2023-05-17 22:50:00,00:20:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"- 210-21-713/1-2 Inversiones Autolimpieza Rotores RotaBarker Por Alto Torque .-

- Obs. Tiempo Acumulado Durante Turno",,,,,
2023-05-17 19:30:00,2023-05-17 20:10:00,00:40:00,210-25-392  CINTA TRANSP. RECHAZO ASTILLAS,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,- Espera Rec.Para Retiro De Corteza En Escalper a Piso Lineas L3-L4 .-,,,,,
2023-05-17 19:10:00,2023-05-17 19:30:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,- Atollo De Corteza Polin Motriz Cinta Alimetación Picadores De Corteza Saalasti .-,,,,,
2023-05-17 16:30:00,2023-05-17 16:30:00,00:00:00,210-20-716/1  DETECTOR DE METALES L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,N,- Prueba De Equipo.Rutina Control Operación Terreno .-,,,,,
2023-05-17 11:30:00,2023-05-17 11:45:00,00:15:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Actuaciones detector de metales.,,,,,
2023-05-17 10:00:00,2023-05-17 11:00:00,01:00:00,210-21-718/1/1  ASTILLADOR L4,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,Cambio de cuchillos.,,,,,
2023-05-17 08:40:00,2023-05-17 09:40:00,01:00:00,210-25-301  CINTA ALIMENTACIÓN A PILA DE ASTILLAS,P.Madera L4,B,Intervención Eléctrica (P Madera L1),    Mecánica,,S,S,F/S cinta 301 por activaciones de parada de emergencia en cinta 302.,,,,,
2023-05-17 08:00:00,2023-05-17 08:30:00,00:30:00,210-21-720/1/1  HARNERO DISCOS CLASIF DESCAR ASTIL,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,Espera de recurso EPS para retiro de material en proceso de corteza a piso en escalper.,,,,,
2023-05-17 05:00:00,2023-05-17 05:30:00,00:30:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Retiro de metales en cinta 385 (alambres y pernos),,,,,
2023-05-17 02:00:00,2023-05-17 02:30:00,00:30:00,210-21-720/1/1  HARNERO DISCOS CLASIF DESCAR ASTIL,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Limpieza de escalper.-,Exceso corteza en rodillos.-,,,,
2023-05-16 22:00:00,2023-05-16 22:30:00,00:30:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,Auto inversiones por alto torque en modulos N° 1 y 2 rotabarker.-,Secuencia de limpieza rotores.-,,,,
2023-05-16 18:00:00,2023-05-16 18:35:00,00:35:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Taco de corteza en cinta (chute 724),,,,,
2023-05-16 14:20:00,2023-05-16 15:30:00,01:10:00,210-21-720/1/1  HARNERO DISCOS CLASIF DESCAR ASTIL,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Atollo en escalper.,,,,,
2023-05-16 14:00:00,2023-05-16 14:20:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,Actuaciones detector de metales.,,,,,
2023-05-16 12:00:00,2023-05-16 13:20:00,01:20:00,210-25-301  CINTA ALIMENTACIÓN A PILA DE ASTILLAS,P.Madera L4,B,Intervención Eléctrica (P Madera L1),    Mecánica,,N,S,"F/S cinta, por cambio de guarderas en cinta 302.",,,,,
2023-05-16 10:20:00,2023-05-16 10:40:00,00:20:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,Autoinversiones de Rotabarker.,,,,,
2023-05-16 08:15:00,2023-05-16 08:40:00,00:25:00,210-25-731/1/1  CINTA TRANS CORTZ PICD DESC TRITUR,P.Madera L4,B,Intervención Eléctrica (P Madera L1),  Operaciones,,S,S,"310-25-011, Actua para de emergencia en cinta, HZ-0053",,,,,
2023-05-16 05:00:00,2023-05-16 05:15:00,00:15:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"Autoinversiones, por alto torque.",,,,,
2023-05-16 03:30:00,2023-05-16 03:50:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,A,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,Retiro de metales en detector (tiempo acumulado).,,,,,
2023-05-15 22:45:00,2023-05-15 23:00:00,00:15:00,210-21-713/1/1  DESCORTEZADOR L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"- 210-21-713/1-2 Inversiones Autolimpieza Rotores RotaBarker Por Alto Torque .-

- Obs. Tiempo Acumulado Durante Turno",,,,,
2023-05-15 19:20:00,2023-05-15 21:05:00,01:45:00,210-25-717/1/1  TRANSP CADENA ALIMENTACION ASTILLA,P.Madera L4,C,Intervención Eléctrica (P Madera L1),    Electrocontrol,,N,S,"- Espera Rec. Elec. Para Energizar Astillador y Transportador De Cadena .-

- Nota : Atendiendo Emergencia En Clasificación Stfe-2 Cinta 376(atollo)",,,,,
2023-05-15 18:55:00,2023-05-15 19:20:00,00:25:00,210-25-717/1/1  TRANSP CADENA ALIMENTACION ASTILLA,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,- Atollo De Trozos En Transportador De Cadena(trozo curvos),,,,,
2023-05-15 18:00:00,2023-05-15 18:20:00,00:20:00,210-25-385  CINTA TRANSPORTADORA DE CORTEZA L3,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,S,"- Retiro De Materiales Ferrosos Desde Cinta Alimentación Picadores De Corteza Saalasti.

-Nota : Tiempo Acumualado Durante Turno",,,,,
2023-05-15 16:30:00,2023-05-15 16:30:00,00:00:00,210-20-716/1  DETECTOR DE METALES L4,P.Madera L4,C,Intervención Eléctrica (P Madera L1),  Operaciones,,N,N,- Prueba De Equipo.Rutina Control Operación Terreno .-,,,,,
